Sum of retweet_count,
Row Labels,Total
NANEpetete,0
nashtags,0
nataliee_n,0
NationNow,0
NBCLA,0
neontommy,0
neutralnews,0
News_Riverside,0
News_SanDiego,0
NewsAnaheimCA,0
NewsByNight,0
NewsLongBeachCA,0
NewsOaklandCA,0
NewsSanJoseCA,0
NewsSantaAnaCA,0
NewsStocktonCA,0
newstalk910,0
NguyenShareNews,0
nickromero,0
Nigga_Jessika,0
NjiBando,0
NoaBraun,0
NorCaLawyer,0
notlaila,0
nownewsnetwork,0
nsureio,0
Oak_AllDay,0
OaklandElle,0
ohhhkland,0
OhYeahItsGeezus,0
OJRCenter,0
OMundo24,0
oncentral,0
one_citizen,0
Osahi,0
oSavannaho,0
p_kirkpatrick,0
pagesixla,0
paladin972,0
parisianfeline,0
PasStarNews,0
patlabrie,0
patmichael002,0
patrickalog,0
PATRICKTESTING2,0
PeaceOfficer1,0
pearlzb4swine,0
Petebuster,0
peterpk89,0
pfellini,0
phanthemID,0
PhillyGirl408,0
PHLActionNews28,0
PHLEWNNews,0
PHLNationalNews,0
PHLNewswatch9,0
phyrecracker,0
pimpi67,0
pinkalchemy,0
PoliticAlBor,0
PoliticsPolicys,0
prettypowrful,0
primepromotion,0
PriorLakeAPWH,0
PrisonPolicies,0
PrisonReformMvt,0
Prisonwatchint,0
producerkarin,0
projectionbooth,0
PromoteDatAss,0
punkpedagogy,0
Qfishcharlotte,0
queen_amandala,0
quellez,0
QuestionFishUSA,0
rabbitcincouno,0
randymccall,0
rav3nus,0
RaytheDA,0
rayway82,0
rebeccafranco69,0
rebeccalynn1972,0
RedLightningENT,0
reentryusa,0
Reesebndacity,0
RegPaj,0
Resa_Resa23,0
RevEdBacon,0
RGtweets510,0
rhservice,0
ricepeople,0
richardcastiel,0
RichardMorrison,0
RichmondSFNews,0
richneumeister,0
ridleykerr,0
Rinnaella,0
riyozb0,0
RobbynneHood,0
RobertPRobinson,0
robinthede,0
rockmaven56,0
ROCKTOPICS,0
Roddee,0
RoleModelMegan,0
RonMoerman,0
Room101Radio,0
roxrome,0
rphillipsblog,0
RuleofLawshows,0
rynsmith,0
s_charlene,0
SacBeeEditBoard,0
SactoNews,0
SacTownDemocrat,0
salinasbuzz,0
Samisemicolon,0
SamMorales_,0
SanAnselmoPatch,0
sandeep628,0
SanDiegoLB,0
sandrasick,0
SanFranciscoCP,0
SanFranNewsNet,0
SanFranVoters,0
SanJoseCP,0
Sannri,0
SarahAHall,0
scasab,0
ScienceJustice,0
SCPRSocial2,0
SCV_Network,0
SD_Lawyer,0
sdlaw2006,0
SecurityJobsOD,0
seesharp,0
senders,0
SerenaDejong,0
SFdirewolf,0
SFEX_koskey,0
SFGiants_Hinsey,0
SFnewsnow,0
SGCathers,0
SGVTribune,0
Shaggy5am,0
shanevadnais,0
ShayneMallard,0
ShelTatum,0
shopping2saving,0
shopsinc,0
ShortyyMackk04,0
SignalNews,0
simsron,0
siweiluozi,0
sjjphd,0
slonews,0
SmileyZacarias,0
smlebens,0
SnappleLlama,0
SnitkinVitalLaw,0
SNPdavid,0
socialistlib510,0
sonnyboychris,0
SophieMStuart,0
spektrallinie,0
SpiritHouse_inc,0
SpitaLaw,0
spkcityheights,0
Spriteck,0
Squozen_Fruit,0
sr99news,0
sssadhbh,0
Stacy_Trevino,0
Stanford_Daily,0
stanfordlawlib,0
StatesideAssoc,0
StephaneFitch,0
StevenHerbert,0
stilababe09,0
stjeandenise,0
stylesclash10,0
sue_andres,0
suncheynn,0
SunsetDaily,0
SuperAndrea,0
supersecret2002,0
Sutra_Da_First,0
svcrime,0
taiz_49,0
Talk2theMerc,0
TALlama,0
TamerlaneBlog,0
Tataatott,0
tblucsb,0
TDCAANews,0
TedKottler,0
teramartin,0
TerryLenamon,0
TexasRepubIican,0
TexDefender,0
ThatDanRyan,0
the__flop,0
The_Cuestonian,0
TheAmericanBear,0
TheBlackTruth,0
TheCaineLawFirm,0
theChandraMoore,0
thedailybeast,0
themattvargas,0
themetresgained,0
TheNewsGlobe,0
theolivertaylor,0
theopendaily,0
theprez98,0
TheRazorSnake,0
TheREAL_MBrooks,0
ThereGoesLiz,0
ThinkingKlearly,0
Thoughtsnviews,0
thuggxcocaine,0
Thurzday,0
ThzKidPin3apple,0
Timmmi,0
timothyjpmason,0
Today_LA,0
TodayLosAngeles,0
todcohen,0
tomstonemayer,0
topazmarmalade,0
TopSanDiegoNewz,0
TreeLiving,0
trends_news,0
Trouser996,0
True_Divinity,0
TurnTo23,0
tvgoblog15,0
tvgoblog9,0
TVMCCA,0
TweetTheseNuttz,0
twit_san_diego,0
tzarulnicolai,0
uccsoc,0
uhranc,0
UkiahCoachBrown,0
UncleEbeneezer,0
UndercurrentNow,0
unrepeatable,0
urbanprotective,0
USA_NewsFeed,0
USCrime,0
USCrimeupdate,0
USlegalquestion,0
UStheatreCo,0
v1talyg,0
VagabondJournal,0
VancityCrimLaw,0
vas_a_morir,0
vcisternino,0
violentxwaves,0
VivaRoosevelt,0
voteyeson36,0
VoxxiNews,0
vtriay,0
waltpavlo,0
WALTSIMS,0
WarriorWomoon,0
WatchDoggyDog,0
WebDPN,0
WenzelMichalski,0
WernerReisinger,0
WesCPE,0
WEST_Bank21,0
whatsonyormind,0
WickedBitch,0
willcraven,0
WillettsLethal,0
WitnessLA,0
wranglerdani,0
wzeger,0
x_Lily,0
Xjavier1,0
xxxnaughtydevil,0
Yes_on_34,0
yosadamoa,0
yossUCRiverside,0
yvafa,0
Yvonnelee399,0
ZahraBilloo,0
Zazart,0
ZERUDAH,0
zflem,0
zhaneel,0
zutalors215,0
Grand Total,19594
